authorId,name,email,department,paperId
50698089,O. Naumenko,o..naumenko@imperialcollegelondon.university.com,Graphics and Visualization,bb967168ead7a14adcb0121dcf24a930d1a383b3
47874999,A. Nikitin,a..nikitin@massachusettsinstituteoftechnology.university.com,Big Data Analytics,bb967168ead7a14adcb0121dcf24a930d1a383b3
13852284,J. Orphal,"j..orphal@williams,johnsonandwheeler.company.com",Augmented Reality,bb967168ead7a14adcb0121dcf24a930d1a383b3
11364793,V. Perevalov,v..perevalov@wallacellc.company.com,Digital Media,bb967168ead7a14adcb0121dcf24a930d1a383b3
94218809,A. Perrin,a..perrin@yaleuniversity.university.com,Blockchain Technology,bb967168ead7a14adcb0121dcf24a930d1a383b3
92284568,E. Polovtseva,e..polovtseva@universityofzurich.university.com,Network Engineering,bb967168ead7a14adcb0121dcf24a930d1a383b3
29624314,C. Richard,c..richard@universityofauckland.university.com,Computational Biology,bb967168ead7a14adcb0121dcf24a930d1a383b3
143653178,M. Smith,m..smith@leidenuniversity.university.com,Cybersecurity,bb967168ead7a14adcb0121dcf24a930d1a383b3
152266553,E. Starikova,e..starikova@georgiainstituteoftechnology.university.com,Artificial Intelligence,bb967168ead7a14adcb0121dcf24a930d1a383b3
33479675,K. Sung,k..sung@universityofwesternaustralia.university.com,Computational Biology,bb967168ead7a14adcb0121dcf24a930d1a383b3
40595529,S. Tashkun,"s..tashkun@universityofcalifornia,sanfrancisco.university.com",Game Development,bb967168ead7a14adcb0121dcf24a930d1a383b3
8663663,J. Tennyson,j..tennyson@owen-perez.company.com,Cloud Computing,bb967168ead7a14adcb0121dcf24a930d1a383b3
1818928,G. Toon,"g..toon@santiago,burkeandwalker.company.com",Systems Architecture,bb967168ead7a14adcb0121dcf24a930d1a383b3
103513768,V. Tyuterev,v..tyuterev@columbiauniversity.university.com,Digital Media,bb967168ead7a14adcb0121dcf24a930d1a383b3
145724066,G. Wagner,g..wagner@walkerinc.company.com,Graphics and Visualization,bb967168ead7a14adcb0121dcf24a930d1a383b3
144096985,G. Miller,g..miller@dukeuniversity.university.com,Robotics,4bd970a37c59c97804ff93cbb2c108e081de3a37
66511259,R. Beckwith,r..beckwith@orozco-foley.company.com,Blockchain Technology,4bd970a37c59c97804ff93cbb2c108e081de3a37
1721801,C. Fellbaum,c..fellbaum@universityofmanchester.university.com,Computer Engineering,4bd970a37c59c97804ff93cbb2c108e081de3a37
145386345,Derek Gross,"derek.gross@conner,martinandreynolds.company.com",Robotics,4bd970a37c59c97804ff93cbb2c108e081de3a37
2113623689,K. Miller,k..miller@rice-gonzalez.company.com,Artificial Intelligence,4bd970a37c59c97804ff93cbb2c108e081de3a37
2245929,M. Punta,m..punta@kuleuven.university.com,Blockchain Technology,6ad9053940676fca029dabdc7937e5d854df61e0
2680276,P. Coggill,p..coggill@reyes-daniel.company.com,Augmented Reality,6ad9053940676fca029dabdc7937e5d854df61e0
47165043,R. Y. Eberhardt,r..y..eberhardt@universityofauckland.university.com,Robotics,6ad9053940676fca029dabdc7937e5d854df61e0
40353699,Jaina Mistry,jaina.mistry@dukeuniversity.university.com,Machine Learning,6ad9053940676fca029dabdc7937e5d854df61e0
34420171,J. Tate,"j..tate@hunt,johnsonandjones.company.com",Virtual Reality,6ad9053940676fca029dabdc7937e5d854df61e0
2226941370,Chris Boursnell,chris.boursnell@guerra-kaiser.company.com,Digital Media,6ad9053940676fca029dabdc7937e5d854df61e0
2226941426,Ningze Pang,ningze.pang@nortonplc.company.com,Information Systems,6ad9053940676fca029dabdc7937e5d854df61e0
47156042,K. Forslund,k..forslund@duran-ray.company.com,Data Science,6ad9053940676fca029dabdc7937e5d854df61e0
51389678,Goran Ceric,goran.ceric@carr-chaney.company.com,Computational Biology,6ad9053940676fca029dabdc7937e5d854df61e0
48382660,J. Clements,"j..clements@johnson,camposandholt.company.com",Robotics,6ad9053940676fca029dabdc7937e5d854df61e0
2715131,A. Heger,a..heger@universitatlibredebrussels.university.com,Artificial Intelligence,6ad9053940676fca029dabdc7937e5d854df61e0
144907031,L. Holm,l..holm@calhounplc.company.com,Blockchain Technology,6ad9053940676fca029dabdc7937e5d854df61e0
3148925,E. Sonnhammer,e..sonnhammer@universitycollegelondon.university.com,Human-Computer Interaction,6ad9053940676fca029dabdc7937e5d854df61e0
1708077,S. Eddy,"s..eddy@melendez,riveraandlee.company.com",Software Engineering,6ad9053940676fca029dabdc7937e5d854df61e0
46888415,A. Bateman,"a..bateman@universityofcalifornia,sanfrancisco.university.com",Internet of Things,6ad9053940676fca029dabdc7937e5d854df61e0
46699896,R. Finn,r..finn@washingtoninc.company.com,Information Systems,6ad9053940676fca029dabdc7937e5d854df61e0
2712446,R. Tatusov,r..tatusov@stanforduniversity.university.com,Computer Engineering,62f5ffb09a4c9543509c38f005b9c6eb308c6974
1791680,Michael Y. Galperin,michael.y..galperin@spencerinc.company.com,Information Systems,62f5ffb09a4c9543509c38f005b9c6eb308c6974
1776336,D. Natale,d..natale@mcdonald-long.company.com,Blockchain Technology,62f5ffb09a4c9543509c38f005b9c6eb308c6974
2967695,E. Koonin,"e..koonin@chase,sextonandwalters.company.com",Network Engineering,62f5ffb09a4c9543509c38f005b9c6eb308c6974
47935169,J. Robinson,j..robinson@universityofexeter.university.com,Digital Media,0e466ea033b982519f351022304dccb64a46b93c
50711852,D. J. Barker,d..j..barker@nationaluniversityofsingapore.university.com,Quantum Computing,0e466ea033b982519f351022304dccb64a46b93c
80091479,X. Georgiou,x..georgiou@fischer-smith.company.com,Human-Computer Interaction,0e466ea033b982519f351022304dccb64a46b93c
2069382338,M. A. Cooper,m..a..cooper@dukeuniversity.university.com,Robotics,0e466ea033b982519f351022304dccb64a46b93c
49974981,P. Flicek,p..flicek@williamsandsons.company.com,Robotics,0e466ea033b982519f351022304dccb64a46b93c
144644619,S. Marsh,"s..marsh@cannon,floresandcook.company.com",Bioinformatics,0e466ea033b982519f351022304dccb64a46b93c
33433688,G. Moody,g..moody@universityofmanchester.university.com,Big Data Analytics,072a0db716fb6f8332323f076b71554716a7271c
94128697,R. Mark,r..mark@columbiauniversity.university.com,Human-Computer Interaction,072a0db716fb6f8332323f076b71554716a7271c
145291669,Bolei Zhou,bolei.zhou@universityofmelbourne.university.com,Information Technology,9667f8264745b626c6173b1310e2ff0298b09cfc
2677488,Àgata Lapedriza,àgata.lapedriza@miller-weeks.company.com,Human-Computer Interaction,9667f8264745b626c6173b1310e2ff0298b09cfc
40599257,Jianxiong Xiao,jianxiong.xiao@universitatlibredebrussels.university.com,Game Development,9667f8264745b626c6173b1310e2ff0298b09cfc
143805211,A. Torralba,a..torralba@universityofmunich.university.com,Artificial Intelligence,9667f8264745b626c6173b1310e2ff0298b09cfc
143868587,A. Oliva,a..oliva@harperllc.company.com,Computer Engineering,9667f8264745b626c6173b1310e2ff0298b09cfc
145440656,T. DeSantis,"t..desantis@universityofcalifornia,davis.university.com",Graphics and Visualization,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
1730445,P. Hugenholtz,p..hugenholtz@monashuniversity.university.com,Information Systems,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
143673154,N. Larsen,n..larsen@cornelluniversity.university.com,Systems Architecture,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
31725770,M. Rojas,m..rojas@davis-taylor.company.com,Augmented Reality,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
1691615,Eoin L. Brodie,eoin.l..brodie@heidelberguniversity.university.com,Quantum Computing,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
144164474,K. Keller,k..keller@newyorkuniversity.university.com,Blockchain Technology,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
2057126782,T. Huber,t..huber@franklin-chavez.company.com,Bioinformatics,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
48278932,D. Dalevi,d..dalevi@universityofchicago.university.com,Information Systems,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
47444495,P. Hu,"p..hu@universityofcalifornia,losangeles.university.com",Artificial Intelligence,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
8924739,G. Andersen,g..andersen@miller-peters.company.com,Cloud Computing,c369c9a40a36b013be3ef9c19a068f2d6578e4c3
145211623,R. Vita,r..vita@universityofgroningen.university.com,Computer Engineering,288b317e427c6bf4c94d455049bd1368ff2071eb
33732977,Swapnil Mahajan,swapnil.mahajan@pekinguniversity.university.com,Human-Computer Interaction,288b317e427c6bf4c94d455049bd1368ff2071eb
143724980,James A. Overton,james.a..overton@universityofwashington.university.com,Artificial Intelligence,288b317e427c6bf4c94d455049bd1368ff2071eb
7510588,Sandeep Kumar Dhanda,sandeep.kumar.dhanda@rhodes-ramsey.company.com,Blockchain Technology,288b317e427c6bf4c94d455049bd1368ff2071eb
26340266,Sheridan Martini,"sheridan.martini@taylor,adamsandprice.company.com",Systems Architecture,288b317e427c6bf4c94d455049bd1368ff2071eb
32063679,Jason R. Cantrell,jason.r..cantrell@universityofleicester.university.com,Blockchain Technology,288b317e427c6bf4c94d455049bd1368ff2071eb
40020421,D. Wheeler,"d..wheeler@universityofcalifornia,sandiego.university.com",Information Technology,288b317e427c6bf4c94d455049bd1368ff2071eb
145209765,A. Sette,a..sette@universityofexeter.university.com,Internet of Things,288b317e427c6bf4c94d455049bd1368ff2071eb
145580998,Bjoern Peters,"bjoern.peters@cannon,pittmanandfowler.company.com",Augmented Reality,288b317e427c6bf4c94d455049bd1368ff2071eb
2292167,Jinlong Ru,jinlong.ru@lancasteruniversity.university.com,Computational Biology,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
2209967494,Peng Li,peng.li@silvaplc.company.com,Internet of Things,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
48094297,Jinan Wang,jinan.wang@universityofessex.university.com,Machine Learning,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
145465219,W. Zhou,"w..zhou@hawkins,lloydandmedina.company.com",Artificial Intelligence,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
2643537,Bohui Li,"bohui.li@walker,riveraandmorris.company.com",Big Data Analytics,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
101467742,Chao Huang,chao.huang@stronginc.company.com,Data Science,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
2803104,Pidong Li,"pidong.li@black,clarkandanderson.company.com",Blockchain Technology,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
3229613,Zihu Guo,zihu.guo@universityofreading.university.com,Cloud Computing,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
46998520,W. Tao,w..tao@padillainc.company.com,Bioinformatics,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
2018725161,Yinfeng Yang,"yinfeng.yang@bryant,johnsandglenn.company.com",Artificial Intelligence,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
2112692646,Xue Xu,"xue.xu@sharp,riveraandcarpenter.company.com",Digital Media,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
47003172,Yan Li,yan.li@universityofsheffield.university.com,Machine Learning,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
2136936996,Yonghua Wang,yonghua.wang@dukeuniversity.university.com,Game Development,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
2146415566,Ling Yang,"ling.yang@terry,benderandshannon.company.com",Blockchain Technology,3b073a5e7de5513705a7e2a7b1c88d3acbeed82c
48694885,Weidong Bao,weidong.bao@stonegroup.company.com,Systems Architecture,95162f20fa22a8cfe84b74aa118f18a6f04eb1ab
32824271,K. Kojima,"k..kojima@perry,hernandezandbeltran.company.com",Human-Computer Interaction,95162f20fa22a8cfe84b74aa118f18a6f04eb1ab
1952183,O. Kohany,o..kohany@universityofsoutherncalifornia.university.com,Graphics and Visualization,95162f20fa22a8cfe84b74aa118f18a6f04eb1ab
145440656,T. DeSantis,"t..desantis@harding,murphyandserrano.company.com",Augmented Reality,41abf43dc718e271299457bce65bccfe3feeb9d6
1730445,P. Hugenholtz,p..hugenholtz@jonesandsons.company.com,Information Technology,41abf43dc718e271299457bce65bccfe3feeb9d6
2245788699,Neils Larsen,neils.larsen@reyesandsons.company.com,Network Engineering,41abf43dc718e271299457bce65bccfe3feeb9d6
2245799469,Mark Rojas,"mark.rojas@coffey,barajasandblair.company.com",Computer Engineering,41abf43dc718e271299457bce65bccfe3feeb9d6
1691615,Eoin L. Brodie,eoin.l..brodie@universityoftexasataustin.university.com,Game Development,41abf43dc718e271299457bce65bccfe3feeb9d6
2245791141,Keith Keller,keith.keller@price-murphy.company.com,Graphics and Visualization,41abf43dc718e271299457bce65bccfe3feeb9d6
2245791062,Thomas Huber,thomas.huber@universityofoxford.university.com,Data Science,41abf43dc718e271299457bce65bccfe3feeb9d6
2245797433,Daniel Dalevi,"daniel.dalevi@durham,watsonandbennett.company.com",Human-Computer Interaction,41abf43dc718e271299457bce65bccfe3feeb9d6
2245796083,Ping Hu,ping.hu@universityofbath.university.com,Computer Science,41abf43dc718e271299457bce65bccfe3feeb9d6
2245794456,Gary L. Andersen,gary.l..andersen@universityofbath.university.com,Artificial Intelligence,41abf43dc718e271299457bce65bccfe3feeb9d6
40599257,Jianxiong Xiao,jianxiong.xiao@lewisgroup.company.com,Systems Architecture,908091b4a8757c3b2f7d9cfa2c4f616ee12c5157
48966748,James Hays,james.hays@universityofkent.university.com,Information Technology,908091b4a8757c3b2f7d9cfa2c4f616ee12c5157
1865091,Krista A. Ehinger,krista.a..ehinger@mitchell-adams.company.com,Human-Computer Interaction,908091b4a8757c3b2f7d9cfa2c4f616ee12c5157
143868587,A. Oliva,a..oliva@durhamuniversity.university.com,Computational Biology,908091b4a8757c3b2f7d9cfa2c4f616ee12c5157
143805211,A. Torralba,a..torralba@wongltd.company.com,Blockchain Technology,908091b4a8757c3b2f7d9cfa2c4f616ee12c5157
144718788,L. Deng,l..deng@rodriguezplc.company.com,Computer Engineering,46f74231b9afeb0c290d6d550043c55045284e5f
2079441,Sander Koelstra,sander.koelstra@universitatlibredebrussels.university.com,Software Engineering,5a2892f91addeea2f4600d28b23e684be32f5b2c
1753164,C. Mühl,c..mühl@suarez-miller.company.com,Big Data Analytics,5a2892f91addeea2f4600d28b23e684be32f5b2c
152714397,M. Soleymani,m..soleymani@universityofzurich.university.com,Digital Media,5a2892f91addeea2f4600d28b23e684be32f5b2c
48173549,Jong-Seok Lee,jong-seok.lee@yangandsons.company.com,Blockchain Technology,5a2892f91addeea2f4600d28b23e684be32f5b2c
40131608,A. Yazdani,"a..yazdani@anderson,irwinandhill.company.com",Quantum Computing,5a2892f91addeea2f4600d28b23e684be32f5b2c
1681498,T. Ebrahimi,"t..ebrahimi@johnson,kingandmartinez.company.com",Big Data Analytics,5a2892f91addeea2f4600d28b23e684be32f5b2c
1809085,T. Pun,"t..pun@cox,hillandwright.company.com",Augmented Reality,5a2892f91addeea2f4600d28b23e684be32f5b2c
144483472,A. Nijholt,"a..nijholt@snow,morrisandrubio.company.com",Human-Computer Interaction,5a2892f91addeea2f4600d28b23e684be32f5b2c
50058816,I. Patras,i..patras@tran-schmitt.company.com,Augmented Reality,5a2892f91addeea2f4600d28b23e684be32f5b2c
145160921,Bryan C. Russell,bryan.c..russell@holland-fisher.company.com,Machine Learning,092c275005ae49dc1303214f6d02d134457c7053
143805211,A. Torralba,"a..torralba@banks,royandramirez.company.com",Cybersecurity,092c275005ae49dc1303214f6d02d134457c7053
2056417995,Kevin P. Murphy,kevin.p..murphy@sorbonneuniversity.university.com,Machine Learning,092c275005ae49dc1303214f6d02d134457c7053
1768236,W. Freeman,w..freeman@universityofleicester.university.com,Cloud Computing,092c275005ae49dc1303214f6d02d134457c7053
1398876428,Aron Marchler-Bauer,"aron.marchler-bauer@mcdonald,jacksonandwalls.company.com",Cybersecurity,90bc0ca3feebe0215079cf575b90017170a0089f
3157121,M. K. Derbyshire,m..k..derbyshire@seoulnationaluniversity.university.com,Human-Computer Interaction,90bc0ca3feebe0215079cf575b90017170a0089f
2768275,Noreen R. Gonzales,"noreen.r..gonzales@royalholloway,universityoflondon.university.com",Artificial Intelligence,90bc0ca3feebe0215079cf575b90017170a0089f
2640588,Shennan Lu,shennan.lu@universityofexeter.university.com,Digital Media,90bc0ca3feebe0215079cf575b90017170a0089f
3330861,F. Chitsaz,f..chitsaz@cox-kaiser.company.com,Computer Engineering,90bc0ca3feebe0215079cf575b90017170a0089f
2427813,Lewis Y. Geer,lewis.y..geer@universityofsydney.university.com,Internet of Things,90bc0ca3feebe0215079cf575b90017170a0089f
34806122,Renata C. Geer,renata.c..geer@meyersltd.company.com,Computational Biology,90bc0ca3feebe0215079cf575b90017170a0089f
2957048,Jane He,jane.he@karolinskainstitute.university.com,Robotics,90bc0ca3feebe0215079cf575b90017170a0089f
2579653,M. Gwadz,m..gwadz@smithandsons.company.com,Big Data Analytics,90bc0ca3feebe0215079cf575b90017170a0089f
36448539,David I. Hurwitz,david.i..hurwitz@davisllc.company.com,Human-Computer Interaction,90bc0ca3feebe0215079cf575b90017170a0089f
2441753,C. Lanczycki,c..lanczycki@chambersplc.company.com,Systems Architecture,90bc0ca3feebe0215079cf575b90017170a0089f
102394267,Fu Lu,fu.lu@pekinguniversity.university.com,Cybersecurity,90bc0ca3feebe0215079cf575b90017170a0089f
2522899,Gabriele H. Marchler,gabriele.h..marchler@smith-castro.company.com,Bioinformatics,90bc0ca3feebe0215079cf575b90017170a0089f
50185648,James S. Song,james.s..song@ludwigmaximilianuniversityofmunich.university.com,Augmented Reality,90bc0ca3feebe0215079cf575b90017170a0089f
2398158,N. Thanki,n..thanki@universityofgeneva.university.com,Cloud Computing,90bc0ca3feebe0215079cf575b90017170a0089f
3170709,Zhouxi Wang,zhouxi.wang@universityofexeter.university.com,Data Science,90bc0ca3feebe0215079cf575b90017170a0089f
34859021,R. Yamashita,r..yamashita@universityofsydney.university.com,Virtual Reality,90bc0ca3feebe0215079cf575b90017170a0089f
2143567339,Dachuan Zhang,"dachuan.zhang@huynh,powellandwilliamson.company.com",Game Development,90bc0ca3feebe0215079cf575b90017170a0089f
8625236,Chanjuan Zheng,"chanjuan.zheng@mitchell,yorkandyates.company.com",Machine Learning,90bc0ca3feebe0215079cf575b90017170a0089f
1807652,S. Bryant,"s..bryant@ramsey,millerandvaughn.company.com",Bioinformatics,90bc0ca3feebe0215079cf575b90017170a0089f
3715983,L. Rothman,l..rothman@universityoftoronto.university.com,Human-Computer Interaction,e8104b335a4e499f7b79b913a92d23263c82f6b6
34230689,I. Gordon,i..gordon@universityofeastanglia.university.com,Computational Biology,e8104b335a4e499f7b79b913a92d23263c82f6b6
93565894,Y. Babikov,y..babikov@technicaluniversityofmunich.university.com,Augmented Reality,e8104b335a4e499f7b79b913a92d23263c82f6b6
31420501,A. Barbe,a..barbe@gilbertinc.company.com,Digital Media,e8104b335a4e499f7b79b913a92d23263c82f6b6
14172641,D. Chris Benner,d..chris.benner@collins-diaz.company.com,Big Data Analytics,e8104b335a4e499f7b79b913a92d23263c82f6b6
30723072,P. Bernath,p..bernath@millerandsons.company.com,Big Data Analytics,e8104b335a4e499f7b79b913a92d23263c82f6b6
34033551,M. Birk,m..birk@universityofillinoisaturbana-champaign.university.com,Software Engineering,e8104b335a4e499f7b79b913a92d23263c82f6b6
11637450,L. Bizzocchi,"l..bizzocchi@hamilton,coxandhernandez.company.com",Machine Learning,e8104b335a4e499f7b79b913a92d23263c82f6b6
2911562,V. Boudon,v..boudon@durhamuniversity.university.com,Information Technology,e8104b335a4e499f7b79b913a92d23263c82f6b6
2107366100,L. Brown,l..brown@universityofchicago.university.com,Cloud Computing,e8104b335a4e499f7b79b913a92d23263c82f6b6
50408701,A. Campargue,a..campargue@king'scollegelondon.university.com,Digital Media,e8104b335a4e499f7b79b913a92d23263c82f6b6
4008126,K. Chance,k..chance@gross-campbell.company.com,Data Science,e8104b335a4e499f7b79b913a92d23263c82f6b6
49273522,E. Cohen,e..cohen@harperplc.company.com,Machine Learning,e8104b335a4e499f7b79b913a92d23263c82f6b6
5774059,L. Coudert,l..coudert@universityofessex.university.com,Game Development,e8104b335a4e499f7b79b913a92d23263c82f6b6
117723148,V. Devi,v..devi@universityofwesternaustralia.university.com,Quantum Computing,e8104b335a4e499f7b79b913a92d23263c82f6b6
2236025,B. Drouin,b..drouin@heidelberguniversity.university.com,Internet of Things,e8104b335a4e499f7b79b913a92d23263c82f6b6
46470189,A. Fayt,a..fayt@cooper-rice.company.com,Computer Science,e8104b335a4e499f7b79b913a92d23263c82f6b6
145236173,J. Flaud,j..flaud@jonesltd.company.com,Blockchain Technology,e8104b335a4e499f7b79b913a92d23263c82f6b6
2515978,R. Gamache,r..gamache@universityofsãopaulo.university.com,Software Engineering,e8104b335a4e499f7b79b913a92d23263c82f6b6
1405917010,J. J. Harrison,j..j..harrison@universityofamsterdam.university.com,Information Technology,e8104b335a4e499f7b79b913a92d23263c82f6b6
144705081,J. Hartmann,"j..hartmann@royalholloway,universityoflondon.university.com",Cloud Computing,e8104b335a4e499f7b79b913a92d23263c82f6b6
2150315644,C. Hill,"c..hill@pittman,galvanandlopez.company.com",Quantum Computing,e8104b335a4e499f7b79b913a92d23263c82f6b6
4098976,J. Hodges,j..hodges@yaleuniversity.university.com,Cybersecurity,e8104b335a4e499f7b79b913a92d23263c82f6b6
12065535,D. Jacquemart,d..jacquemart@universityofsydney.university.com,Digital Media,e8104b335a4e499f7b79b913a92d23263c82f6b6
145470411,A. Jolly,"a..jolly@clark,schultzandblackwell.company.com",Virtual Reality,e8104b335a4e499f7b79b913a92d23263c82f6b6
11577423,J. Lamouroux,j..lamouroux@queenmaryuniversityoflondon.university.com,Systems Architecture,e8104b335a4e499f7b79b913a92d23263c82f6b6
10323928,R. Le Roy,r..le.roy@smithltd.company.com,Robotics,e8104b335a4e499f7b79b913a92d23263c82f6b6
103515845,G. Li,g..li@stanforduniversity.university.com,Augmented Reality,e8104b335a4e499f7b79b913a92d23263c82f6b6
47300432,D. Long,d..long@universityofsouthampton.university.com,Blockchain Technology,e8104b335a4e499f7b79b913a92d23263c82f6b6
30030809,O. Lyulin,o..lyulin@brownltd.company.com,Cloud Computing,e8104b335a4e499f7b79b913a92d23263c82f6b6
16126099,C. Mackie,c..mackie@eatonplc.company.com,Digital Media,e8104b335a4e499f7b79b913a92d23263c82f6b6
47069840,S. Massie,s..massie@universityofmichigan.university.com,Artificial Intelligence,e8104b335a4e499f7b79b913a92d23263c82f6b6
32721504,S. Mikhailenko,s..mikhailenko@simmonsplc.company.com,Cybersecurity,e8104b335a4e499f7b79b913a92d23263c82f6b6
145593069,H. Müller,h..müller@nelson-gonzalez.company.com,Blockchain Technology,e8104b335a4e499f7b79b913a92d23263c82f6b6
50698089,O. Naumenko,o..naumenko@millerandsons.company.com,Software Engineering,e8104b335a4e499f7b79b913a92d23263c82f6b6
47874999,A. Nikitin,a..nikitin@jordan-moore.company.com,Computational Biology,e8104b335a4e499f7b79b913a92d23263c82f6b6
13852284,J. Orphal,j..orphal@sorbonneuniversity.university.com,Cybersecurity,e8104b335a4e499f7b79b913a92d23263c82f6b6
46435581,V. Perevalov,v..perevalov@blakellc.company.com,Digital Media,e8104b335a4e499f7b79b913a92d23263c82f6b6
94218809,A. Perrin,a..perrin@londonschoolofeconomicsandpoliticalscience.university.com,Human-Computer Interaction,e8104b335a4e499f7b79b913a92d23263c82f6b6
92284568,E. Polovtseva,e..polovtseva@kyotouniversity.university.com,Computer Engineering,e8104b335a4e499f7b79b913a92d23263c82f6b6
29624314,C. Richard,c..richard@bryant-cruz.company.com,Game Development,e8104b335a4e499f7b79b913a92d23263c82f6b6
143653178,M. Smith,m..smith@universityofsoutherncalifornia.university.com,Computer Engineering,e8104b335a4e499f7b79b913a92d23263c82f6b6
152266553,E. Starikova,e..starikova@universityofcopenhagen.university.com,Quantum Computing,e8104b335a4e499f7b79b913a92d23263c82f6b6
92972280,K. Sung,k..sung@universityofchicago.university.com,Virtual Reality,e8104b335a4e499f7b79b913a92d23263c82f6b6
40595529,S. Tashkun,s..tashkun@imperialcollegelondon.university.com,Graphics and Visualization,e8104b335a4e499f7b79b913a92d23263c82f6b6
8663663,J. Tennyson,j..tennyson@dawsonllc.company.com,Software Engineering,e8104b335a4e499f7b79b913a92d23263c82f6b6
1818928,G. Toon,g..toon@universityofalberta.university.com,Augmented Reality,e8104b335a4e499f7b79b913a92d23263c82f6b6
103513768,V. Tyuterev,v..tyuterev@murphy-morgan.company.com,Robotics,e8104b335a4e499f7b79b913a92d23263c82f6b6
145724066,G. Wagner,g..wagner@universityofwisconsin-madison.university.com,Systems Architecture,e8104b335a4e499f7b79b913a92d23263c82f6b6
5440043,Baofeng Jia,"baofeng.jia@chang,pattersonandjackson.company.com",Big Data Analytics,cb56121bc38e0f4b44bcb5296a12038626152e96
9691651,A. Raphenya,a..raphenya@kyotouniversity.university.com,Information Technology,cb56121bc38e0f4b44bcb5296a12038626152e96
40643490,Brian P. Alcock,brian.p..alcock@newyorkuniversity.university.com,Graphics and Visualization,cb56121bc38e0f4b44bcb5296a12038626152e96
3409858,Nicholas Waglechner,nicholas.waglechner@universityofbritishcolumbia.university.com,Bioinformatics,cb56121bc38e0f4b44bcb5296a12038626152e96
9691147,Peiyao Guo,peiyao.guo@dukeuniversity.university.com,Big Data Analytics,cb56121bc38e0f4b44bcb5296a12038626152e96
9695572,Kara K. Tsang,"kara.k..tsang@city,universityoflondon.university.com",Blockchain Technology,cb56121bc38e0f4b44bcb5296a12038626152e96
28903573,B. A. Lago,"b..a..lago@carrillo,houseandsmith.company.com",Network Engineering,cb56121bc38e0f4b44bcb5296a12038626152e96
36814983,Biren M. Dave,biren.m..dave@watsonandsons.company.com,Virtual Reality,cb56121bc38e0f4b44bcb5296a12038626152e96
3409867,Sheldon K. Pereira,sheldon.k..pereira@ecolepolytechniquefédéraledelausanne.university.com,Human-Computer Interaction,cb56121bc38e0f4b44bcb5296a12038626152e96
1390556637,Arjun N. Sharma,arjun.n..sharma@smith-mitchell.company.com,Quantum Computing,cb56121bc38e0f4b44bcb5296a12038626152e96
2065996555,Sachin Doshi,sachin.doshi@lancasteruniversity.university.com,Data Science,cb56121bc38e0f4b44bcb5296a12038626152e96
1770928,Mélanie Courtot,"mélanie.courtot@ramos,grahamandmitchell.company.com",Software Engineering,cb56121bc38e0f4b44bcb5296a12038626152e96
144283020,Raymond Lo,"raymond.lo@universityofcalifornia,sandiego.university.com",Artificial Intelligence,cb56121bc38e0f4b44bcb5296a12038626152e96
2112864364,Laura E. Williams,laura.e..williams@universityofreading.university.com,Network Engineering,cb56121bc38e0f4b44bcb5296a12038626152e96
8010984,J. Frye,j..frye@pierce-hudson.company.com,Human-Computer Interaction,cb56121bc38e0f4b44bcb5296a12038626152e96
9711147,Tariq Elsayegh,tariq.elsayegh@rogersinc.company.com,Blockchain Technology,cb56121bc38e0f4b44bcb5296a12038626152e96
33650230,D. Sardar,d..sardar@universitatpolytecnicadecatanlunya.university.com,Computer Engineering,cb56121bc38e0f4b44bcb5296a12038626152e96
9708087,E. Westman,e..westman@ford-johnson.company.com,Computer Science,cb56121bc38e0f4b44bcb5296a12038626152e96
32288781,Andrew C. Pawlowski,andrew.c..pawlowski@universityofzurich.university.com,Artificial Intelligence,cb56121bc38e0f4b44bcb5296a12038626152e96
2114151870,Timothy A. Johnson,timothy.a..johnson@williamsllc.company.com,Big Data Analytics,cb56121bc38e0f4b44bcb5296a12038626152e96
1772445,F. Brinkman,f..brinkman@universitycollegelondon.university.com,Augmented Reality,cb56121bc38e0f4b44bcb5296a12038626152e96
2150280858,Gerard D. Wright,gerard.d..wright@coxllc.company.com,Information Systems,cb56121bc38e0f4b44bcb5296a12038626152e96
